          input_hash;             cup_rad;             cup_lip;           cup_depth;           cup_angle;          cup_y_to_x;               space;           alu_thick;            pressure;       time_to_crack;            lip_mean;           edge_mean
        2919758358.0;  31.361360854965753;                 1.0;   8.711732139138924;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   7.327345175703101;                 1.0;  0.9921616633459557;  1.0097470117648883
         913453766.0;  31.361360854965753;                 1.0;  24.355866069569462;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   9.294036298385798; 0.25344999999999995;   0.716167738527596;  0.7752622526259351
        3458532693.0;  31.361360854965753;                 1.0;  16.533799104354195;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;    8.31069073704445;                 1.0;  0.9637165873405504;  1.0071596622005623
        1546976575.0;  31.361360854965753;                 1.0;   20.44483258696183;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   8.802363517715124;            0.280925;  0.9180031779905365;  0.9913156777738356
        2998999106.0;  31.361360854965753;                 1.0;  18.489315845658012;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   8.556527127379786; 0.28817499999999996;  0.9633894342632454;  0.9625854890458915
        2202700926.0;  31.361360854965753;                 1.0;  17.511557475006104;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   8.433608932212117;                 1.0;  0.9623875125792507;  1.0065493248858222
        3356158167.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.9202825490195702;   9.529132703349866;                 0.8;   8.495068029795952;                 1.0;  0.9615219665476883;  1.0062349937737123
         623522780.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8101412745097851;   9.529132703349866;                 0.8;   8.495068029795952;            0.285625;  0.9498342511886284;  0.9351001742878178
         656929451.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8652119117646777;   9.529132703349866;                 0.8;   8.495068029795952;                 1.0;  0.9616254425035251;  0.9389233309635104
        1110642412.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8376765931372314;   9.529132703349866;                 0.8;   8.495068029795952;             0.28495;  0.9572560447232424;  0.9403778674373042
        3817934610.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8514442524509546;   9.529132703349866;                 0.8;   8.495068029795952;            0.286025;  0.9573953093788674;  0.9432291292873258
        1445860713.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8583280821078161;   9.529132703349866;                 0.8;   8.495068029795952; 0.29119999999999996;  0.9604749379265098;  0.9375274302200559
        2105281072.0;  31.361360854965753;                 1.0;   18.00043666033206;   70.78845364912101;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;              0.2924;  0.9608823763463529;   0.935491614444685
        4026389760.0;  31.361360854965753;                 1.0;   18.00043666033206;  40.394226824560505;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;              0.2875;  0.9330231693902691;  0.9716894053073122
        2878048553.0;  31.361360854965753;                 1.0;   18.00043666033206;  25.197113412280252;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;                 1.0;  0.8939770291431908;  0.9838449263998746
        1308929506.0;  31.361360854965753;                 1.0;   18.00043666033206;  32.795670118420375;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952; 0.28967499999999996;  0.9257212465713001;  0.9781522548913837
        1562037375.0;  31.361360854965753;                 1.0;   18.00043666033206;  28.996391765350314;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;            0.289925;  0.9151670367892243;  0.9813900380361171
         983847459.0;  31.361360854965753;                 1.0;   18.00043666033206;  27.096752588815285;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;            0.282425;  0.9001900499085167;  0.9828522132134934
        2872195515.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;   9.529132703349866;                 0.8;   8.495068029795952;               0.289;  0.9014938256629755;   0.983172141794968
         376318984.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  24.764566351674937;                 0.8;   8.495068029795952;                 1.0;  0.9172355515947372;   1.004963887456585
        3391449538.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;    17.1468495275124;                 0.8;   8.495068029795952;                 1.0;  0.9201595057802643;  1.0057179345577447
        1703786739.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  13.337991115431134;                 0.8;   8.495068029795952; 0.28174999999999994;  0.9247206307934939;  0.9395218262826309
         749574857.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  15.242420321471768;                 0.8;   8.495068029795952;                 1.0;  0.9213093510533774;  1.0063882163298488
         860719039.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;   14.29020571845145;                 0.8;   8.495068029795952;            0.277875;  0.9223446600291221;  0.9271582517881427
        2195651703.0;  31.361360854965753;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   8.495068029795952;                 1.0;  0.9242541925834167;  0.9196691828860676
        3662658142.0;  20.680680427482876;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.064704319261706;                 1.0;  0.6117839148351479;  0.7475551579527683
